Genes,Gene_Values
LCP1,0.013681360891168866
TP53I3,0.013673217236293028
XK,0.013642252748695315
ALDH4A1,0.013641968430807096
AQP3,0.013612360670004623
BLVRB,0.013603891461315777
HSPA9,0.013590556745248599
ALOX5AP,0.013584475762353467
ATG3,0.013557396080597198
WHDC1L1,0.013543487120429425
NIT2,0.01352225692607643
POPDC3,0.01350097244760644
ASS1,0.013486425654481124
ARHGAP19,0.01348300874892409
FGB,0.013478778263403587
MED17,0.013478035191383518
BCKDHA,0.013463258277293869
CYP2J2,0.013440979105120633
CLCN2,0.013440031552572155
ATP6AP2,0.013439610776362092
ZNF227,0.013435739240775178
TPD52L1,0.013424183615140872
CXCL10,0.013419881056314016
UBR2,0.013399243707706844
CTNS,0.013387514348109482
CLPB,0.013378243107171459
SPINT2,0.013361848516390183
MCCC2,0.013357657798001707
CENPN,0.013354942292084237
AMPD1,0.01334797979055297
FBXO41,0.013345945805895503
NFE2L3,0.013341204525039651
EPHB1,0.013341116777691862
IDE,0.013332392052998653
C20orf3,0.013322348251621752
ACSL4,0.013321567431966138
ZNF222,0.013294357059587359
COL17A1,0.013279074223724006
USP9X,0.013277270618782661
C19orf28,0.013265844816173655
GRP,0.013262860818429357
RAB38,0.013254908324848035
CBX6,0.013241589193938648
EPHA3,0.013199910718895307
RHBDF1,0.013198985323650334
PPP2R5D,0.01319428669506165
WARS2,0.013191767947768697
CST3,0.01318968025249669
ANAPC1,0.013188051252353379
C20orf39,0.013187069547120385
DEF6,0.013186725661299997
TSPAN9,0.013184934746560956
DIRAS3,0.013174658615367306
EMP3,0.013167723259307762
GSTM4,0.013164585540032641
MRPS17,0.01315703117293422
RAB4B,0.013155715802037402
LTB4R,0.013153241609302589
TSC2,0.013145709102046713
ZNF702,0.013142453514972544
CPD,0.01313559868573653
SLC7A5,0.013131513633955861
TNRC5,0.013121409128688108
LRRC36,0.013107712848142326
ABCA12,0.01310464195626576
ZNF238,0.013099500233139574
CTPS2,0.013087261842486073
PTPRF,0.013083202721813918
CRABP2,0.013082554934100637
CENPB,0.013082217151056195
UPK1A,0.013058143743114413
PARC,0.013055827687554323
SESN1,0.013031772170761685
LRAT,0.01302718699630945
ZXDC,0.013024402335310187
ABCC10,0.013016785922771182
A4GALT,0.013014810082143802
GPBP1L1,0.013013768518780175
LRP4,0.01300791711673145
ARG1,0.013007391571830108
NMI,0.013002370416648474
FA2H,0.012988720724282912
ZFYVE21,0.012983181244631077
SPAG7,0.012977601033589359
LOC339047,0.012970852902025808
PGGT1B,0.012958775925128748
SFRS2B,0.012943429398037458
SOLH,0.012914381600019172
KIF3A,0.012901056809771631
MTMR9,0.012893625361227708
CRCT1,0.012891594876702403
ATP5J,0.012886022809728248
MKNK1,0.012883753738341094
MMACHC,0.012880578392667232
ZNF226,0.012879926696073725
BIN3,0.012877880346715075
APH1B,0.012870681614895373
OXA1L,0.012870387057567887
CCT6B,0.012854812328287089
CREG1,0.012854370475515083
KCNA3,0.012849462635900888
SCNN1A,0.012847217741364474
RNF14,0.012845464891188546
CHFR,0.01282781068467011
LTBP2,0.012805642977024601
SAE2,0.012798931243980032
CD1E,0.012794076463998404
PCSK6,0.012791295108368734
SH2B3,0.01278375957452152
CCL13,0.012765704655982207
C12orf5,0.012763659130343562
TTC19,0.012745897930756069
CDC25B,0.012735677011318995
WISP3,0.01272783495881575
CX3CL1,0.012724994384746842
FBXW4,0.012723046358434938
ELMO3,0.01271778307071281
LRRC16,0.012714146762979927
IMP4,0.012713879923575077
CLCN5,0.012709065582874008
FEM1B,0.012694502892307677
SHROOM2,0.01268804277535163
JARID1D,0.012687018483324831
SCYL2,0.0126835597755885
PARP6,0.012670395941181835
ALOX5,0.012665790424429781
PRMT1,0.012659068735167546
PLA2G4C,0.012648475526800039
FLJ20489,0.012644595388727232
C16orf30,0.012638073540723589
ZMYM6,0.012619309279192135
SHMT1,0.012613102616948244
MPDU1,0.012604369795026797
RABEPK,0.012601244389640151
LTC4S,0.012585284267927002
RIF1,0.012580119960771049
REXO2,0.012574525407681343
STAB1,0.012569794422113286
LAMC2,0.012554797225423936
CHST2,0.01254743930094609
PDE8A,0.012537583981689906
AXIN1,0.012524542140658148
IL2RG,0.012519755832402921
THG1L,0.012517890544702428
CXCL2,0.012502915547793056
RBBP8,0.012495134514768377
CRYM,0.012488487160501313
ITFG1,0.012485618931590236
RRAGB,0.012484892097871703
RGPD5,0.012484080525308958
KRT18,0.012481624026087204
TSPAN1,0.01247409014614299
C9orf3,0.012471654485493184
POLR2D,0.012466206942603596
TNFRSF21,0.012458762438290827
ZFHX4,0.012425859237764236
LHX6,0.012409713913739386
KLHDC3,0.01240220816093262
PARP11,0.012400342546573337
DEFA6,0.012394138544613744
CTPS,0.012392428424367559
METTL3,0.012387312075935913
CHST10,0.012375544998520371
HIVEP1,0.012375338636113328
ZNF224,0.012374966979196043
C6orf64,0.012362651599898666
FASTKD1,0.012362637657792667
NPY1R,0.012358017417432223
PPIF,0.01234728253597934
MBTPS1,0.012343737591104378
C11orf30,0.012333068431978952
SLC15A2,0.0123297179570821
TMEM48,0.012309630739034573
PCSK5,0.012296080043602144
VAX2,0.012286141072328557
ACTN4,0.012246007609269222
CDC20,0.012229417053798498
NQO2,0.012225954429242215
ICAM4,0.01221158256337343
FBXO21,0.012209788654563512
GYS1,0.012202650437535677
EFNB2,0.012192600056247907
M-RIP,0.012174519218051646
ATP5B,0.012165211499920926
PNPLA6,0.012164376030320797
UBE3C,0.012163808118062112
TRPM4,0.012153846323876314
PCK2,0.01214611505714604
ADCY9,0.012137862769516715
UQCRC2,0.01213613411759245
LEPRE1,0.012126378628893384
GABPA,0.012116364113464482
C3orf37,0.01210345666471894
VPREB3,0.012103199989492568
TAF7L,0.012102959737781319
FXYD6,0.012095129747967955
ZNF155,0.012091567389547107
ELL3,0.01207604722585559
IDH3A,0.012074566523543525
FER1L3,0.012069914942775426
CHEK2,0.01206918713132694
PHF21A,0.012042130246629056
PDIA3,0.01204191040697712
C16orf33,0.012034898327037614
PPAP2B,0.012014572747954649
FOXI1,0.012012047234175519
PLCG2,0.012006862712308398
PEMT,0.011977820541161506
NTF3,0.011969809056885744
SNRPB2,0.011964946524150656
PSG4,0.011960321806908782
ETFB,0.011959471270988724
ZNF623,0.011957489998982884
USE1,0.011936851701373787
FGA,0.01192272465821698
HOXD13,0.011918968552381622
BACE1,0.011912703908950792
C11orf63,0.011900385196993815
TAX1BP3,0.011899406607004958
MTF2,0.011866506982395723
KLK13,0.011833224069294912
MED13L,0.011829549370862676
FDFT1,0.011827823897601553
SOBP,0.01181929329577973
ZDHHC7,0.01181904205458634
ORC6L,0.011815519391086687
SPINT1,0.011813739397215531
TMEM30B,0.011810886379263773
FBP1,0.011775482940678378
PARVA,0.011770733396639485
UNC119,0.011759807615618952
EPB41L4B,0.011750099130311647
CKS2,0.011745966438788884
THYN1,0.011744376294799207
CHMP4A,0.011736511766744862
OLFM1,0.011728396975006015
KLF13,0.011705979559660292
TNFRSF10B,0.011693320353988136
SULF1,0.011692558514446168
MEA1,0.011689969996503185
SNAI2,0.011681882592831507
ZNF32,0.011667970922085599
FBXO17,0.011663499170707498
ZNF512B,0.011662315687626226
RP11-125A7.3,0.011660639983567462
USP24,0.011641685362321474
CBR1,0.011640550064384348
PLA2G1B,0.011634760524878173
DDX31,0.011628896385286048
ASPN,0.011624342369823251
EXOSC5,0.011611164228454386
SLC22A3,0.0116065347752478
MAP6D1,0.011598986359843197
S100A8,0.01159637538834727
ZFP37,0.011586486206705581
TRIM8,0.011583155161759371
JRKL,0.011577097649733397
C1orf181,0.011573719024673343
HEY1,0.011572881029798419
PAK7,0.011568118005610376
ADA,0.011564131335648244
ASRGL1,0.011545659244585163
CXorf15,0.01154196801901983
RWDD3,0.011531555827068432
SETMAR,0.011509718563243882
LOH11CR2A,0.011506767935385942
QTRT1,0.011503835195355557
MAGEB2,0.01149738567455645
EIF2C1,0.01148786673516309
ZNF7,0.011482869423534655
ZNF223,0.011480254156030252
NRTN,0.011470707065562198
GABRP,0.011467535753567798
FAM89B,0.01146741507138423
MOBKL1B,0.011465917905627935
LOC93349,0.011447382483399427
GAGE1,0.011437230979482184
ZIC1,0.0114371676493551
DDB2,0.011424419785783822
DNAJA2,0.011419869032230702
FGF20,0.011419217565869454
CCDC99,0.011407535819959418
CDK5R1,0.011407427285244775
ZNF701,0.011398160566506577
TAF5,0.011392845213060566
ZNF22,0.011390892384314974
SLC14A1,0.011390386472807065
ABCC4,0.011382401935322896
MEF2A,0.011379317692079921
MITF,0.011374958870510841
MED21,0.011363835641570582
RAC2,0.011362963460539204
TRPA1,0.011350461609689484
C14orf122,0.011349155853576666
CD46,0.01134399785529742
RRAS2,0.011335147104538238
OBSCN,0.011334347740408209
PYCRL,0.011329749353463467
ABR,0.011327553973353955
ZNF189,0.011321403838750263
ZNF767,0.011318602903355571
EXTL3,0.011271395330277427
LSM14B,0.01126077937152813
RAPGEF4,0.011258198920862857
SMARCD3,0.011256906896402463
ZNF133,0.011246330449210548
TNFSF9,0.011226339503061329
PRPSAP2,0.011225801406026338
JAK1,0.01122326106846496
PITX2,0.011219636558062383
HEXB,0.01121881094625613
SPATA20,0.01121600926766261
DPH2,0.01121357205177597
ALX3,0.011203654148584813
SOCS1,0.011183967580500536
TM7SF2,0.011180297141619586
PSENEN,0.011176142598985818
SARS2,0.011173624436769326
FOXC1,0.011168318792595269
HOXD11,0.011156712276897518
TTC12,0.011144710103440798
PLD2,0.011141092603384443
PELI2,0.011140103097541751
DKFZP564O0823,0.01112664529626353
ANKRD6,0.011125519043045939
STAG3,0.011125020830192428
PLTP,0.01112017590568657
TOMM20,0.011111175423646423
FGL1,0.01110904140499944
C11orf61,0.011107605840585646
CPT2,0.01110662955122362
ZNF43,0.01109615009580149
MGA,0.011095576056274566
ZNF10,0.011087369745177418
MDFI,0.011073812098846022
MPI,0.011068284678857756
LRFN4,0.011063725898655606
MPHOSPH6,0.011062467443717068
STARD13,0.011050443384485416
PPIE,0.011031627415873156
NRG1,0.01101957058258251
MAN1C1,0.01101906952369393
C1orf123,0.011017940152987082
